Name,Attribute,Type,Level,Attack,Defense,Description,Property,Status,Limitation text
Sangan,DARK,Fiend  / Effect,3,1000.0,600.0,"When this card is sent from the field to the Graveyard, move 1 monster with an ATK of 1500 or less from your Deck to your hand. Your Deck is then shuffled.",,,
Science Soldier,DARK,Warrior,3,800.0,800.0,Soldiers equipped with state-of-the-art weaponry to face unknown creatures.,,,
Scroll of Bewitchment,,Magic,,,,You can change the Attribute of 1 Monster Card to any Attribute you desire.,Equip,,
Sea Kamen,WATER,Aqua,4,1100.0,1300.0,A merciless monster that tears opponents to shreds with razor-like claws.,,,
Sea King Dragon,WATER,Sea Serpent,6,2000.0,1700.0,"Protected by a tough shell, this master of the sea attacks its enemies with toxic bubbles.",,,
Seal of the Ancients,,Magic,,,,"At the cost of 1000 of your own Life Points, flip all of your opponent's face-down cards face-up. After seeing the cards, return them to their original positions (card effects are not activated).",,,
Sebek's Blessing,,Magic,,,,You can activate this card when your Monster Card inflicts Direct Damage to your opponent's Life Points. Increase your own Life Points by an amount equal to the Direct Damage you inflicted to your opponent.,Quick-Play,,
Sectarian of Secrets,DARK,Spellcaster,2,700.0,500.0,"A spellcaster that worships the dark, it is served by a sinister hand that drags enemies into oblivion.",,,
Seiyaryu,LIGHT,Dragon,7,2500.0,2300.0,A dragon that burns away the wicked with its mystical flames.,,,
Sengenjin,EARTH,Beast-Warrior,8,2750.0,2500.0,An unstoppable savage that carries a Millennium Item.,,,
Senju of the Thousand Hands,LIGHT,Fairy  / Effect,4,1400.0,1000.0,"When this card is summoned to the field (excluding Special Summon), you may move 1 Ritual Monster Card from your Deck to your hand.",,,
Serpent Marauder,EARTH,Reptile,2,700.0,600.0,"A snake with a single eye that can chill the enemy, freezing them on the spot.",,,
Serpent Night Dragon,DARK,Dragon,7,2350.0,2400.0,A dragon created from the soul of a wicked knight.,,,
Seven Tools of the Bandit,,Trap,,,,Pay 1000 of your Life Points to negate the activation of a Trap Card and destroy it.,Counter,,
Shadow Ghoul,DARK,Zombie  / Effect,5,1600.0,1300.0,Increase the ATK of this monster by 100 points for each monster in your own Graveyard.,,,
Shadow Specter,DARK,Zombie,1,500.0,200.0,"Powerful in groups, this animal spirit can be found in the wastelands.",,,
Shadow Spell,,Trap,,,,"Select 1 of your opponent's face-up monsters. The ATK of the selected monster is decreased by 700 points and its battle position cannot be changed. When the monster is destroyed, this card is also destroyed.",Continuous,,
Shadow of Eyes,,Trap,,,,"When your opponent Sets a Monster Card in face-down Defense Position, change it to face-up Attack Position. If the Monster Card has a Flip Effect, it is not activated.",,,
Share the Pain,,Magic,,,,Offer 1 monster on your side of the field as a Tribute. Your opponent must select 1 monster on his/her side of the field and offer it as a Tribute.,,,
Sheep Token,EARTH,Beast  / Token,1,0.0,0.0,,,,This is not a card.
Shield & Sword,,Magic,,,,"For 1 turn, each face-up monster's original ATK becomes their original DEF and vice-versa. Monsters summoned after this card's activation are excluded.",,,
Shining Abyss,LIGHT,Fairy,4,1600.0,1800.0,This monster employs the powers of both Light and Darkness.,,,
Shining Fairy,LIGHT,Fairy  / Effect,4,1400.0,800.0,"When this card is sent to the Graveyard as a result of battle, you can select 1 LIGHT monster with an ATK of 1500 or less from your Deck and Special Summon it to the field in face-up Attack Position (no Tribute is required for monsters of Level 5 or more). The Deck is then shuffled.",,,
Shining Friendship,LIGHT,Fairy,4,1300.0,1100.0,The peacemaker among monsters.,,,
Shovel Crusher,EARTH,Machine,3,900.0,1200.0,"Armed with a pair of shovels, this monster will destroy anything that stands in its way.",,,
Silver Bow and Arrow,,Magic,,,,A Fairy-Type monster equipped with this card increases its ATK and DEF by 300 points.,Equip,,
Silver Fang,EARTH,Beast,3,1200.0,800.0,"A snow wolf that's beautiful to the eye, but absolutely vicious in battle.",,,
Sinister Serpent,WATER,Reptile  / Effect,1,300.0,250.0,"During your Standby Phase, if a ""Sinister Serpent"" exists in your Graveyard, you can return the ""Sinister Serpent"" to your hand.",,,
Skelengel,LIGHT,Fairy  / Effect,2,900.0,400.0,FLIP: You can draw 1 card from your deck.,,,
Skelgon,DARK,Zombie  / Fusion,6,1700.0,1900.0,The Snake Hair + Blackland Fire Dragon,,,
Skull Dice,,Trap,,,,Roll a die. The result is multiplied by 100 points and subtracted from the ATK and DEF of all monsters in your opponent's control until the end of your turn.,,,
Skull Guardian,LIGHT,Warrior  / Ritual,7,2050.0,2500.0,"This monster is summoned with the Ritual Magic Card, ""Novox's Prayer"". You must also offer monsters whose total Level stars equal 7 or more from the field or your hand as a Tribute.",,,
Skull Invitation,,Trap,,,,"Every time a card is sent to the Graveyard, inflict 300 points of Direct Damage to its owner's Life Points per card.",Continuous,,
Skull Knight,DARK,Spellcaster  / Fusion,7,2650.0,2250.0,Tainted Wisdom + Ancient Brain,,,
Skull Lair,,Trap,,,,You can destroy 1 monster by removing a number of cards from your Graveyard that is equivalent to the Level of the monster.,Continuous,,
Skull Mariner,WATER,Warrior,4,1600.0,900.0,A pirate ship that appears out of the mist and sinks any seagoing vessels.,,,
Skull Red Bird,WIND,Winged Beast,4,1550.0,1200.0,This monster swoops down and attacks with a rain of knives stored in its wings.,,,
Skull Servant,DARK,Zombie,1,300.0,200.0,A skeletal ghost that isn't strong but can mean trouble in large numbers.,,,
Skull Stalker,DARK,Warrior,3,900.0,800.0,"Swift and deadly, this monsters grabs victims with its claws and attacks with a poison stinger.",,,
Skullbird,WIND,Winged Beast  / Fusion,6,1900.0,1700.0,Takuhee + Temple of Skulls,,,
Sky Dragon,WIND,Dragon,6,1900.0,1800.0,A flying dragon with four wings housing some very dangerous blades.,,,
Slate Warrior,WIND,Fiend  / Effect,4,1900.0,400.0,FLIP: Increase the ATK/DEF of this card by 500 points. Any monster that destroys this card must decrease its ATK and DEF by 500 points.,,Limited,
Sleeping Lion,EARTH,Beast,4,700.0,1700.0,A very vicious creature that's best left sleeping.,,,
Slime Token,WATER,Aqua  / Token,1,500.0,500.0,,,Forbidden,This is not a card.
Slot Machine,DARK,Machine,7,2000.0,2300.0,The machine's ability is said to vary according to its slot results.,,,
Snake Fang,,Trap,,,,Decrease 1 selected monster's DEF by 500 points during the turn this card is activated.,,,
Snakeyashi,EARTH,Plant,4,1000.0,1200.0,This monster is formed by several serpents that break off to individually attack nearby enemies.,,,
Snatch Steal,,Magic,,,,Take control of 1 of your opponent's monsters. Your opponent gains 1000 Life Points at each of their Standby Phases.,Equip,Limited,
Sogen,,Magic,,,,Increases the ATK and DEF of all Beast-Warrior and Warrior-Type monsters by 200 points.,Field,,
Solemn Judgment,,Trap,,,,Pay half of your Life Points when your opponent either activates a Magic or Trap Card or summons a monster (including Special Summon) to negate the action and destroy the cards involved.,Counter,,
Solemn Wishes,,Trap,,,,You gain 500 Life Points when you draw a card (or cards).,Continuous,,
Solitude,EARTH,Beast-Warrior,3,1050.0,1000.0,This beast-warrior swings a massive scythe that feeds on the souls of the slain.,,,
Solomon's Lawbook,,Trap,,,,Skip your own Standby Phase.,,,
Sonic Bird,WIND,Winged Beast  / Effect,4,1400.0,1000.0,"When this card is summoned (excluding Special Summon), you may move 1 Ritual Magic Card from your Deck to your hand.  The Deck is then shuffled.",,,
Sonic Maid,EARTH,Warrior,3,1200.0,900.0,"A maiden that uses sound to her advantage, she wields a scythe that's shaped like a musical note.",,,
Sorcerer of the Doomed,DARK,Spellcaster,4,1450.0,1200.0,"A slave of the dark arts, this sorcerer is a master of life-extinguishing spells.",,,
Soul Hunter,DARK,Fiend  / Fusion,6,2200.0,1800.0,Lord of the Lamp + Invader from Another Dimension,,,
Soul Release,,Magic,,,,Select up to 5 cards from either you or your opponent's Graveyard and remove them from the current Duel.,,,
Soul of Purity and Light,LIGHT,Fairy  / Effect,6,2000.0,1800.0,"Special Summon this card by removing 2 LIGHT monsters from your Graveyard. As long as this card remains on the field, the ATK of all your opponent's monsters is decreased by 300 points during his/her Battle Phase.",,,
Soul of the Pure,,Magic,,,,Increases your Life Points by 800 points.,,,
Souls of the Forgotten,DARK,Fiend,2,900.0,200.0,A wicked spirit created by the hateful souls of those who fell in battle. It grows by assimilating the souls of its enemies.,,,
Sparks,,Magic,,,,Decreases your opponent's Life Points by 200 points.,,,
Spear Cretin,DARK,Fiend  / Effect,2,500.0,500.0,"FLIP: After this card is flipped, when it is sent to the Graveyard, both you and your opponent select 1 monster from your respective Graveyards and Special Summon it on the field in face-up Attack Position or face-down Defense Position (no Tribute is required for monsters of Level 5 or more).",,,
Spellbinding Circle,,Trap,,,,"Select 1 monster.  As long as this card remains face-up on the field, the selected monster cannot attack or change its battle position except by the effect of a Magic, Trap or Effect Monster Card. When the selected monster is destroyed, this card is also destroyed. If the selected monster is offered as a Tribute, this card is not destroyed.",Continuous,,
Spherous Lady,EARTH,Rock,3,400.0,1400.0,Many have been deceived by the beauty of this vampire.,,,
Spike Seadra,WATER,Sea Serpent,5,1600.0,1300.0,"Using the spikes sprouting from its body, this creature stabs its opponents and floods them with electricity.",,,
Spikebot,DARK,Machine,5,1800.0,1700.0,"A mechanical soldier created by a wicked sorcerer, it attacks with the two steel balls attached to its arms.",,,
Spiked Snail,DARK,Insect,3,700.0,1300.0,"A very fast, bipedal snail with a pair of lethal arms.",,,
Spirit Elimination,,Magic,,,,"When a monster is removed from play from the Graveyard, use a Monster Card from your side of the field as a substitute. This card remains in effect until the end of the turn in which it is activated.",,,
"Spirit Message ""A""",,Magic,,,,"This card can only be played on the field when ""Destiny Board"" is active.",Continuous,,
"Spirit Message ""I""",,Magic,,,,"This card can only be played on the field when ""Destiny Board"" is active.",Continuous,,
"Spirit Message ""L""",,Magic,,,,"This card can only be played on the field when ""Destiny Board"" is active.",Continuous,,
"Spirit Message ""N""",,Magic,,,,"This card can only be played on the field when ""Destiny Board"" is active.",Continuous,,
Spirit of Flames,FIRE,Pyro  / Effect,4,1700.0,1000.0,"Special Summon this card by removing 1 FIRE monster from your Graveyard. During your Battle Phase, the ATK of this monster increases by 300 points.",,,
Spirit of the Books,WIND,Winged Beast,4,1400.0,1200.0,"This wise spirit dwells in books, using its accumulated knowledge to defeat enemies.",,,
Spirit of the Breeze,WIND,Fairy  / Effect,3,0.0,1800.0,"As long as this card remains on the field in face-up Attack Position, you gain 1000 Life Points at each of your Standby Phases.",,,
Spirit of the Harp,LIGHT,Fairy,4,800.0,2000.0,A spirit that soothes the soul with the music of its heavenly harp.,,,
Spirit of the Mountain,EARTH,Spellcaster,5,1300.0,1800.0,Those who hear the whistle of this creature suffer a heavy power loss.,,,
Spirit of the Winds,WIND,Spellcaster,5,1700.0,1400.0,A spirit of the wind that calls up a storm when it's in a bad mood.,,,
Spiritualism,,Magic,,,,Return 1 Magic or Trap Card on your opponent's side of the field to his/her hand. This card cannot be negated or deactivated by any other card.,,,
St. Joan,LIGHT,Fairy  / Fusion,7,2800.0,2000.0,The Forgiving Maiden + Marie the Fallen One,,,
Stain Storm,,Magic,,,,Destroys all Machine-Type monsters on the field.,,,
Star Boy,WATER,Aqua  / Effect,2,550.0,500.0,"As long as this card remains face-up on the field, increase the ATK of all WATER monsters by 500 points and decrease the ATK of all FIRE monsters by 400 points.",,,
Steel Ogre Grotto #1,EARTH,Machine,5,1400.0,1800.0,A steel idol worshipped in the Land of Machines.,,,
Steel Ogre Grotto #2,EARTH,Machine,6,1900.0,2200.0,A mechanized iron doll with tremendous strength.,,,
Steel Scorpion,EARTH,Machine  / Effect,1,250.0,300.0,"A non Machine-Type Monster attacking ""Steel Scorpion"" will be destroyed at the End Phase of your opponent's 3rd turn after the attack.",,,
Steel Shell,,Magic,,,,A WATER monster equipped with this card increases its ATK by 400 points and decreases its DEF by 200 points.,Equip,,
Stim-Pack,,Magic,,,,A monster equipped with this card increases its ATK by 700 points. Its ATK is then decreased by 200 points at each of its Standby Phases.,Equip,,
Stone Armadiller,EARTH,Rock,3,800.0,1200.0,"With a body armored by rock-hard fur, this monster features excellent defense capabilities.",,,
Stone D.,EARTH,Rock,7,2000.0,2300.0,A dragon formed by huge boulders that are also used to attack the enemy.,,,
Stone Ghost,EARTH,Rock,4,1200.0,1000.0,"With a head that erupts when angered, this monster launches a dangerous shower of boulders.",,,
Stone Ogre Grotto,EARTH,Rock,5,1600.0,1500.0,A behemoth shaped by giant boulders.,,,
Stop Defense,,Magic,,,,"Select 1 of your opponent's monsters and switch it to Attack Position. If the card is face-down, flip it face-up. If the card has a flip effect, it is activated immediately.",,,
Stuffed Animal,EARTH,Warrior,3,1200.0,900.0,"It may look like a harmless stuffed animal, but its zipper mouth deals a deadly bite.",,,
Succubus Knight,DARK,Warrior,5,1650.0,1300.0,An unworthy warrior wizard adept in casting bone-chilling spells.,,,
Suijin,WATER,Aqua  / Effect,7,2500.0,2400.0,Reduce the ATK of an opponent's monster attacking this card to 0. This effect can be used only once. The card's owner chooses when to activate this effect.,,,
Summoned Skull,DARK,Fiend,6,2500.0,1200.0,"A fiend with dark powers for confusing the enemy.  Among the Fiend-Type monsters, this monster boasts considerable force.",,,
Summoner of Illusions,LIGHT,Spellcaster  / Effect,3,800.0,900.0,FLIP: Offer 1 of your Monster Cards as a Tribute (not this one). You can Special Summon 1 Fusion Monster Card from your Fusion Deck. The Fusion Monster is destroyed at the end of the turn.,,,
Super War-Lion,EARTH,Beast  / Ritual,7,2300.0,2100.0,"This monster is summoned with the Ritual Magic Card, ""War-Lion Ritual"". You must also offer monsters whose total Level stars equal 7 or more from the field or your hand as a Tribute.",,,
Supply,EARTH,Warrior  / Effect,4,1300.0,800.0,FLIP: Return 2 Fusion-Material monsters that were sent to the Graveyard as a result of a Fusion Summon to your hand.,,,
Supporter in the Shadows,EARTH,Warrior,3,1000.0,1000.0,A cute little elf that hides in the shadows and provides spiritual support.,,,
Swamp Battleguard,EARTH,Warrior  / Effect,5,1800.0,1500.0,"Increase the ATK of this monster by 500 points for every face-up ""Lava Battleguard"" on your side of the field.",,,
Sword Arm of Dragon,EARTH,Dinosaur,6,1750.0,2030.0,"With a body covered in sword-like thorns, nothing dares stand in the way of this charging monster.",,,
Sword Hunter,EARTH,Warrior  / Effect,7,2450.0,1700.0,"A monster destroyed by this card becomes an Equip Magic Card. Equip ""Sword Hunter"" with the card to increase the ATK of this monster by 200 points. The equipped card remains on the field until this card is destroyed.",,,
Sword of Dark Destruction,,Magic,,,,A DARK monster equipped with this card increases its ATK by 400 points and decreases its DEF by 200 points.,Equip,,
Sword of Deep-Seated,,Magic,,,,"A Monster Card equipped with this card increases its ATK and DEF by 500 points.  When this card is sent to the Graveyard, place it on top of your Deck.",Equip,,
Sword of Dragon's Soul,,Magic,,,,"This card can only be used to equip by a Warrior-Type monster to increase its ATK by 700 points. Any Dragon-Type monster battling a monster equipped with this card is automatically destroyed at the end of a Battle Phase, regardless of ATK/DEF. (Damage calculations are applied normally).",Equip,,
Swords of Revealing Light,,Magic,,,,"Counting from your opponent's turn, none of your opponent's monsters can attack for 3 turns of his/her own. When this card is activated, opponent's face-down monsters at that time are turned face-up, but remain in Defense Position. Any effects the monsters may have are immediately activated.",,Limited,
Swordsman from a Foreign Land,EARTH,Warrior  / Effect,1,250.0,250.0,A monster attacked by this card will be destroyed at the End Phase of the fifth turn after the attack.,,,
Swordsman of Landstar,EARTH,Warrior,3,500.0,1200.0,"An amateur with a sword, this fairy warrior relies on its mysterious powers.",,,
Swordstalker,DARK,Warrior,6,2000.0,1600.0,A monster formed by the vengeful souls of those who passed away in battle.,,,
Synchar,EARTH,Beast,3,800.0,900.0,This two-headed creature spits laser blasts at its enemies.,,,
Tailor of the Fickle,,Magic,,,,Select 1 equipped Equip Card and switch it to another correct target.,Quick-Play,,
Tainted Wisdom,DARK,Fiend  / Effect,3,1250.0,800.0,"When this card is changed from Attack Position to Defense Position, shuffle your own Deck.",,,
Takriminos,WATER,Sea Serpent,4,1500.0,1200.0,A member of a race of sea serpents that freely travels through the sea.,,,
Takuhee,WIND,Winged Beast,4,1450.0,1000.0,This bird is known far and wide as a harbinger of doom.,,,
Tao the Chanter,EARTH,Spellcaster,3,1200.0,900.0,"Master of Yin and Yang, this wizard handles a delicate balance of spells and counterspells.",,,
Tatsunootoshigo,EARTH,Beast,5,1350.0,1600.0,A stallion-fish that races across the ocean floor.,,,
Temple of Skulls,DARK,Zombie,4,900.0,1300.0,A mysterious temple of skulls and bones that sucks in unwary enemies.,,,
Tenderness,LIGHT,Fairy,3,700.0,1400.0,An adorable fairy that celebrates the gift of love.,,,
Tentacle Plant,WATER,Plant,2,500.0,600.0,This monster reaches out with a long blue tendril and grabs anything that wanders nearby.,,,
Terra the Terrible,DARK,Fiend,4,1200.0,1300.0,"Known as a swamp dweller, this creature is a minion of the dark forces.",,,
That Which Feeds on Life,DARK,Fiend,4,1200.0,1000.0,A monster that feeds on the energy of other creatures.,,,
The 13th Grave,DARK,Zombie,3,1200.0,900.0,A zombie that suddenly appeared from plot #13  - an empty grave.,,,
The All-Seeing White Tiger,WIND,Beast,3,1300.0,500.0,A proud ruler of the jungle that some fear and others respect.,,,
The Bewitching Phantom Thief,DARK,Spellcaster,2,700.0,700.0,An elegant thief with a black cloak that charms its enemies.,,,
The Bistro Butcher,DARK,Fiend  / Effect,4,1800.0,1000.0,"When this card inflicts damage to your opponent, your opponent must draw 2 cards from his/her Deck.",,,
The Cheerful Coffin,,Magic,,,,You can discard up to 3 Monster Cards from your hand to the Graveyard.,,,
The Dark Door,,Magic,,,,Players can only attack with 1 monster during their respective Battle Phases.,Continuous,,
The Drdek,DARK,Fiend,3,700.0,800.0,A bipedal eyeball that seldom misses an enemy with its lethal talons.,,,
The Earl of Demise,DARK,Fiend,5,2000.0,700.0,"This gentlemanly creature is extremely wicked, feared by man and fiend alike.",,,
The Emperor's Holiday,,Trap,,,,Deactivates the effects of all Equip cards.,Continuous,,
The Eye of Truth,,Trap,,,,"As long as this card remains face-up on the field, your opponent must show his/her hand. Your opponent increases his/her Life Points by 1000 points at each of his/her Standby Phases if he/she has a Magic Card in his/her hand.",Continuous,,
The Fiend Megacyber,DARK,Warrior  / Effect,6,2200.0,1200.0,"If your opponent has 2 or more monsters than you have on the field, you can summon this card without offering any Tributes.",,,
The Forceful Sentry,,Magic,,,,"Look at your opponent's hand, then select 1 card and return it to his/her Deck. The Deck is then shuffled.",,Limited,
The Forgiving Maiden,LIGHT,Fairy  / Effect,4,850.0,2000.0,"If this card is face-up, offer it as a Tribute to return 1 of your monsters destroyed in battle this turn to your hand.",,,
The Furious Sea King,WATER,Aqua,3,800.0,700.0,"Grand King of the Seven Seas, he's able to summon massive tidal waves to drown the enemy.",,,
The Gross Ghost of Fled Dreams,DARK,Fiend,4,1300.0,1800.0,"This monster feeds on the dreams of an unwary sleeper, dragging the victim into eternal slumber.",,,
The Immortal of Thunder,LIGHT,Thunder  / Effect,4,1500.0,1300.0,"FLIP: You gain 3000 Life Points. After this card is flipped, you lose 5000 Life Points when it is sent from the field to the Graveyard.",,,
The Inexperienced Spy,,Magic,,,,Select and see 1 card in your opponent's hand.,,,
The Judgement Hand,EARTH,Warrior,3,1400.0,700.0,An all-powerful hand that delivers ruthless attacks.,,,
The Last Warrior from Another Planet,EARTH,Warrior  / Fusion / Effect,7,2350.0,2300.0,"""Zombyra the Dark"" + ""Maryokutai"". When this card is Special Summoned, destroy all of your monsters on the field. As long as this card remains on the field, neither you nor your opponent can summon a monster (including Flip Summon or Special Summon).",,,
The Legendary Fisherman,WATER,Warrior  / Effect,5,1850.0,1600.0,"When ""Umi "" is face-up on the field, this card is unaffected by any Magic Cards and cannot be attacked by your opponent's monsters.",,,
The Little Swordsman of Aile,WATER,Warrior  / Effect,3,800.0,1300.0,Offer 1 monster on your side of the field as a Tribute to increase this monster's ATK by 700 points until the end of the turn.,,,
The Masked Beast,DARK,Fiend  / Ritual,8,3200.0,1800.0,"This monster is summoned with the Ritual Magic Card, ""Curse of the Masked Beast"". You must also offer monsters whose total Level stars equal 8 or more as a Tribute from the field or your hand.",,,
The Melting Red Shadow,WATER,Aqua,2,500.0,700.0,"This monster melts away to materialize under its enemies, taking them by surprise.",,,
The Portrait's Secret,EARTH,Fiend,4,1200.0,1500.0,"A portrait cursed by the artist, it is said to bring ill fortune to anyone who owns it.",,,
The Regulation of Tribe,,Trap,,,,"Select 1 Type of monster. Any monster of the selected Type cannot attack. To keep this card in effect, you must offer 1 monster from the field as a Tribute at each of your Standby Phases. If you cannot, this card is destroyed.",Continuous,,
The Reliable Guardian,,Magic,,,,"During the turn this card is activated, increase 1 monster's DEF by 700 points.",Quick-Play,,
The Rock Spirit,EARTH,Rock  / Effect,4,1700.0,1000.0,Special Summon this card by removing 1 EARTH monster from your Graveyard. The ATK of this monster increases by 300 points during your opponent's Battle Phase.,,,
The Shadow Who Controls the Dark,DARK,Fiend,3,800.0,700.0,"A shadow that dwells in the dark, paralyzing its opponents and rendering them harmless.",,,
The Shallow Grave,,Magic,,,,Each player takes 1 Monster Card from his/her respective Graveyard and Special Summons them on the field in face-down Defense Position.,,,
The Snake Hair,DARK,Zombie,4,1500.0,1200.0,A monster with a head of poison snakes. One look from this monster can turn an opponent to stone.,,,
The Statue of Easter Island,EARTH,Rock,4,1100.0,1400.0,A stone monument from Easter Island that launches laser blasts from its rock-hewn lips.,,,
The Stern Mystic,LIGHT,Spellcaster  / Effect,4,1500.0,1200.0,"FLIP: All face-down cards on the field are turned face-up, and then returned to their original positions. No card effects are activated when cards are turned face-up.",,,
The Thing That Hides in the Mud,EARTH,Rock,4,1200.0,1300.0,This monster melts its way underground to attack enemies from below.,,,
The Unfriendly Amazon,EARTH,Warrior  / Effect,4,2000.0,1000.0,"At each of your Standby Phases, offer 1 of your monsters on the field as a Tribute. If you cannot do so, destroy this card.",,,
The Unhappy Maiden,LIGHT,Spellcaster  / Effect,1,0.0,100.0,"When this card is sent to the Graveyard as a result of battle, the Battle Phase for that turn ends immediately.",,,
The Wandering Doomed,DARK,Zombie,2,800.0,600.0,A monster that wanders the edges of the netherworld.,,,
The Wicked Worm Beast,EARTH,Beast  / Effect,3,1400.0,700.0,This card is returned to your hand at the end of your turn.,,,
Thousand Dragon,WIND,Dragon  / Fusion,7,2400.0,2000.0,Time Wizard + Baby Dragon,,,
Thousand Dragon,WIND,Dragon  / Fusion,7,2400.0,2000.0,Time Wizard + Baby Dragon,,,
Thousand Knives,,Magic,,,,"If you have ""Dark Magician"" face-up on your side of the field, you can destroy 1 of your opponent's monsters.",,,
Thousand-Eyes Idol,DARK,Spellcaster,1,0.0,0.0,"A wicked entity that controls the hearts of men, its thousand eyes are able to see and expand the negative influences in an individual's soul.",,,
Thousand-Eyes Restrict,DARK,Spellcaster  / Fusion / Effect,1,0.0,0.0,"""Relinquished"" + ""Thousand-Eyes Idol""   As long as this card remains face-up on the field, other monsters cannot change their positions or attack. This monster can take on the ATK and DEF of 1 opponent's monster on the field (a face-down monster results in an ATK and DEF of 0). Treat the selected monster as an Equip Magic Card and use it to equip ""Thousand-Eyes Restrict"". You may use this effect only once per turn and can equip ""Thousand-Eyes Restrict"" with only 1 monster at a time.",,,
Three-Headed Geedo,DARK,Fiend,4,1200.0,1400.0,A three-headed nocturnal monster that is absolutely ruthless when fighting.,,,
Three-Legged Zombies,DARK,Zombie,3,1100.0,800.0,"A pair of friendly skeletons, lean and fat, that travel with extreme difficulty.",,,
Thunder Dragon,LIGHT,Thunder  / Effect,5,1600.0,1500.0,"Discard this card from your hand to the Graveyard to add up to 2 ""Thunder Dragon"" cards from your Deck to your hand. Your Deck is then shuffled. This effect is activated only during a Main Phase.",,,
Tiger Axe,EARTH,Beast-Warrior,4,1300.0,1100.0,A fast and powerful axe-wielding beast-warrior.,,,
Tiger Axe,EARTH,Beast-Warrior,4,1300.0,1100.0,A fast and powerful axe-wielding beast-warrior.,,,
Time Seal,,Trap,,,,Your opponent skips the Draw Phase of his/her next turn.,,,
Time Wizard,LIGHT,Spellcaster  / Effect,2,500.0,400.0,"Toss a coin and call Heads or tails. If you call it right, your opponent's monsters on the field are destroyed. If you call it wrong, your own monsters on the field are destroyed and you lose Life Points equal to half the total ATK of the destroyed monsters.  This card can be used only during your own turn, once per turn.",,,
Toad Master,WATER,Aqua,3,1000.0,1000.0,"A hermit frog that has been in existence for thousands of years, it attacks with tadpoles.",,,
Togex,EARTH,Beast,5,1600.0,1800.0,An agile monster that rolls up to ram its opponents.,,,
Toll,,Magic,,,,"As long as this card remains face-up on the field, both you and your opponent must pay 500 Life Points per monster to attack.",Continuous,,
Tomozaurus,EARTH,Dinosaur,2,500.0,400.0,"Small but vicious, this monster even attacks its own kind.",,,
Tongyo,WATER,Fish,4,1350.0,800.0,This monster captures other fish with its long tongue and sucks the energy out of them.,,,
Toon Alligator,WATER,Reptile,4,800.0,1600.0,An alligator monster straight from the cartoons.,,,
Toon Mermaid,WATER,Aqua  / Effect,4,1400.0,1500.0,"This card cannot be summoned unless ""Toon World"" is on the field. This card cannot attack in the same turn that it is summoned. Pay 500 Life Points each time this monster attacks. When ""Toon World"" is destroyed, this card is also destroyed. If your opponent doesn't control a Toon monster on the field, this card may inflict Direct Damage to your opponent's Life Points. If a Toon monster is on your opponent's side of the field, your attacks must target the Toon monster.",,,
Toon Summoned Skull,DARK,Fiend  / Effect,6,2500.0,1200.0,"This card cannot be summoned unless ""Toon World"" is on the field. This card cannot attack in the same turn that it is summoned. Pay 500 Life Points each time this monster attacks. When ""Toon World"" is destroyed, this card is also destroyed. If your opponent doesn't control a Toon monster on the field, this card may inflict Direct Damage to your opponent's Life Points. If a Toon monster is on your opponent's side of the field, your attacks must target the Toon monster.",,,
Toon World,,Magic,,,,This card is activated by paying 1000 of your Life Points.,Continuous,,
Torike,EARTH,Beast,3,1200.0,600.0,"Although a poor defender, this monster's sharp horn gives it an edge when attacking.",,,
Tornado Bird,WIND,Winged Beast  / Effect,4,1100.0,1000.0,FLIP: Return 2 Magic or Trap Cards on the field to the hands of their owner.,,,
Tornado Wall,,Trap,,,,"As long as ""Umi "" remains face-up on the field, any damage this monster takes is reduced to 0. This card is destroyed when ""Umi "" is removed from the field.",Continuous,,
Torrential Tribute,,Trap,,,,You can activate this card when a monster is summoned (Flip Summon and Special Summon included). Destroy all monsters on the Field.,,,
Total Defense Shogun,DARK,Warrior  / Effect,6,1550.0,2500.0,"When this card is summoned (excluding Special Summon), it is placed on the field in Defense Position. This card can attack without being shifted to Attack Position. Damage results are calculated normally.",,,
Trakadon,EARTH,Dinosaur,3,1300.0,800.0,A tiger-striped dragon that is often seen racing across the wasteland at tremendous speeds.,,,
Trap Hole,,Trap,,,,"If the ATK of a monster summoned by your opponent (excluding Special Summon) is 1000 points or more, the monster is destroyed.",,,
Trap Master,EARTH,Warrior  / Effect,3,500.0,1100.0,"FLIP: Destroys 1 Trap Card on the field. If this card's target is face-down, flip it face-up. If the card is a Trap Card, it is destroyed. If not, it is returned to its face-down position. The flipped card is not activated.",,,
Tremendous Fire,,Magic,,,,Inflicts 1000 points of Direct Damage to your opponent's Life Points and 500 points of Direct Damage to your Life Points.,,,
Trent,EARTH,Plant,5,1500.0,1800.0,"A guardian of the woods, this massive tree is believed to be immortal.",,,
Tri-Horned Dragon,DARK,Dragon,8,2850.0,2350.0,An unworthy dragon with three sharp horns sprouting from its head.,,,
Trial of Nightmare,DARK,Fiend,4,1300.0,900.0,This fiend passes judgment on enemies that are locked in coffins.,,,
Tribute to The Doomed,,Magic,,,,Discard 1 card from your hand to the Graveyard to destroy 1 Monster Card on the field (regardless of its position).,,,
Tripwire Beast,EARTH,Thunder,4,1200.0,1300.0,This creature attacks with electromagnetic waves.,,,
Turtle Bird,WATER,Aqua,6,1900.0,1700.0,"An unusual turtle that not only swims at tremendous speeds, but can also sail across the skies.",,,
